====DUMP START=========
benchmark, file count, func count, compile success, compile error, build rate, time(s), suc_leaf_size: min, max, mean, err_leaf_size: min, max, mean, suc_snippet_size: min, max, mean, err_snipept_size: min, max, mean
./Xfennec-progress,3,23,0,0,nan,0.000000,,,,
====DUMP STOP=========
leaf_size, snippet_size, build_or_not2, 1, true
1, 22, false
4, 22, false
5, 22, false
7, 22, false
1, 0, true
2, 21, false
5, 22, false
5, 22, false
3, 21, false
3, 21, false
5, 21, false
13, 50, false
9, 27, false
13, 31, false
13, 4, true
11, 3, true
11, 4, true

====DUMP START=========
benchmark, file count, func count, compile success, compile error, build rate, time(s), suc_leaf_size: min, max, mean, err_leaf_size: min, max, mean, suc_snippet_size: min, max, mean, err_snipept_size: min, max, mean
./clibs-clib/src,3,15,0,0,nan,0.000000,,,,
====DUMP STOP=========
leaf_size, snippet_size, build_or_not1, 3, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 1, false
0, 0, true
0, 0, true
0, 0, true
6, 3, false
2, 0, false
7, 3, false
15, 5, false
17, 5, false
26, 5, false
3, 2, false
6, 2, false
4, 2, false
1, 0, true
1, 1, false
1, 0, true
6, 7, false
7, 10, false
7, 6, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 1, true
8, 0, false
9, 0, false
6, 0, false
8, 2, false
7, 2, false
6, 2, false
14, 5, false
14, 6, false
14, 6, false
19, 13, false
12, 11, false
18, 13, false
15, 3, false
21, 2, false
17, 2, false

====DUMP START=========
benchmark, file count, func count, compile success, compile error, build rate, time(s), suc_leaf_size: min, max, mean, err_leaf_size: min, max, mean, suc_snippet_size: min, max, mean, err_snipept_size: min, max, mean
./ggreer-the_silver_searcher/src,11,85,0,0,nan,0.000000,,,,
====DUMP STOP=========
leaf_size, snippet_size, build_or_not13, 16, false
13, 16, false
21, 26, false
0, 0, true
1, 16, false
2, 0, true
1, 16, false
1, 0, true
2, 16, false
15, 26, false
15, 17, false
10, 17, false
2, 20, false
5, 20, false
4, 26, false
0, 0, true
5, 21, false
5, 21, false
1, 3, true
0, 0, true
1, 3, true
10, 24, false
10, 21, false
9, 21, false
2, 4, true
5, 4, true
1, 4, true
9, 22, false
12, 21, false
6, 24, false
11, 24, false
9, 24, false
5, 33, false
15, 20, false
20, 25, false
16, 24, false
0, 0, true
0, 0, true
0, 0, true
14, 21, false
12, 72, false
14, 24, false
15, 79, false
19, 81, false
16, 79, false
0, 0, true
0, 0, true
0, 0, true
10, 20, false
13, 19, false
12, 20, false
5, 22, false
8, 22, false
8, 22, false
1, 2, false
1, 2, false
0, 0, true
1, 0, false
0, 0, true
3, 15, false
1, 0, false
1, 0, false
3, 15, false
3, 15, false
1, 0, false
1, 15, false
1, 0, false
3, 15, false
0, 0, true
4, 14, false
2, 1, false
2, 0, false
0, 0, true
1, 15, false
1, 0, false
36, 93, false
39, 173, false
37, 196, false
4, 5, true
4, 5, true
5, 5, true
5, 0, true
6, 0, true
6, 0, true
8, 69, false
5, 69, false
5, 69, false
2, 68, false
4, 68, false
5, 68, false
108, 94, false
109, 88, false
108, 92, false
1, 12, false
3, 68, false
1, 12, false
0, 0, true
1, 12, false
1, 68, false
2, 1, true
1, 0, true
2, 1, true
0, 0, true
1, 1, true
0, 0, true
32, 68, false
32, 68, false
30, 68, false
2, 68, false
2, 68, false
1, 68, false
1, 0, true
1, 1, false
2, 13, false
0, 0, true
0, 0, true
1, 12, false
2, 0, true
3, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
64, 8, false
71, 8, false
66, 6, false
15, 2, false
13, 2, false
13, 1, false
32, 68, false
35, 68, false
30, 68, false
5, 68, false
0, 0, true
4, 68, false
22, 81, false
18, 77, false
17, 77, false
3, 5, true
6, 23, false
8, 21, false
4, 1, true
5, 10, false
4, 25, false
3, 9, false
3, 10, false
5, 41, false
35, 170, false
24, 106, false
36, 147, false
1, 0, true
1, 0, true
1, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 0, true
1, 0, true
0, 0, true
0, 0, true
1, 0, true
4, 19, false
2, 0, true
0, 0, true
1, 0, true
2, 0, true
0, 0, true
0, 0, true
2, 0, false
3, 0, true
1, 0, true
2, 0, false
2, 0, true
1, 0, true
0, 0, true
2, 0, true
1, 18, false
3, 1, true
0, 0, true
2, 0, true
0, 0, true
5, 0, true
4, 0, true
5, 3, false
3, 0, true
3, 0, true
2, 0, true
1, 5, true
1, 5, true
2, 6, true
14, 2, false
18, 3, false
11, 17, false
1, 19, false
0, 0, true
0, 0, true
1, 0, true
0, 0, true
4, 16, false
4, 0, true
6, 0, true
6, 0, true
0, 0, true
1, 0, true
0, 0, true
1, 0, true
1, 0, true
0, 0, true
2, 0, true
5, 0, true
3, 0, true
2, 1, true
0, 0, true
2, 1, true
0, 0, true
0, 0, true
0, 0, true
2, 2, true
1, 1, true
0, 0, true
3, 1, false
4, 18, false
1, 0, true
4, 18, false
4, 0, true
4, 1, true
4, 18, false
1, 0, true
4, 0, true
2, 0, false
1, 17, false
1, 17, false
1, 15, false
2, 0, false
1, 0, true
6, 2, true
8, 2, true
8, 2, true
8, 4, true
4, 4, true
3, 0, true
3, 0, true
0, 0, true
3, 0, true
3, 0, false
1, 0, false
2, 0, false
3, 0, false
4, 0, false
4, 0, false
4, 0, false
8, 0, false
7, 0, false

====DUMP START=========
benchmark, file count, func count, compile success, compile error, build rate, time(s), suc_leaf_size: min, max, mean, err_leaf_size: min, max, mean, suc_snippet_size: min, max, mean, err_snipept_size: min, max, mean
./krakjoe-pthreads/src,8,119,0,0,nan,0.000000,,,,
====DUMP STOP=========
leaf_size, snippet_size, build_or_not4, 9, false
5, 8, false
5, 9, false
0, 0, true
0, 0, true
1, 9, false
1, 9, false
0, 0, true
0, 0, true
2, 0, false
4, 12, false
2, 10, false
0, 0, true
5, 24, false
5, 24, false
4, 0, false
4, 10, false
4, 0, false
3, 10, false
3, 10, false
1, 10, false
2, 8, false
1, 8, false
1, 8, false
1, 0, false
0, 0, true
0, 0, true
9, 1, false
6, 1, false
8, 0, false
0, 0, true
0, 0, true
0, 0, true
2, 0, false
2, 0, false
0, 0, true
2, 12, false
2, 64, false
4, 64, false
11, 68, false
8, 15, false
5, 15, false
0, 0, true
0, 0, true
0, 0, true
13, 15, false
12, 15, false
11, 15, false
1, 36, false
0, 0, true
1, 36, false
9, 15, false
10, 15, false
11, 15, false
0, 0, true
1, 23, false
1, 23, false
6, 23, false
10, 23, false
12, 23, false
0, 0, true
0, 0, true
0, 0, true
3, 1, false
0, 0, true
1, 0, false
