filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 83, 1, 16, 1, 6, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 84, 1, 16, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 88, 1, 16, -4, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 94, 1, 16, -10, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 97, 1, 16, -13, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 103, 1, 16, -19, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 110, 1, 16, -26, 15, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 124, 1, 16, -40, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 130, 1, 16, -46, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 135, 1, 16, -51, 14, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 138, 1, 16, -54, 13, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 147, 1, 16, -63, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 148, 1, 16, -64, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 151, 1, 16, -67, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 152, 1, 16, -68, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 156, 1, 16, -72, 15, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 158, 1, 16, -74, 16, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 165, 1, 16, -81, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 166, 1, 16, -82, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 169, 1, 16, -85, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 170, 1, 16, -86, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 171, 1, 16, -87, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 177, 1, 16, -93, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 181, 1, 16, -97, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 182, 1, 16, -98, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 188, 1, 16, -104, 8, false
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 67, 1, 8, 16, 7, true
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 69, 1, 16, 14, 8, true
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 76, 1, 16, 7, 8, true
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 76, 1, 8, 7, 8, true
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 78, 1, 8, 5, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 79, 1, 16, 4, 8, true
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 81, 1, 16, 2, 5, true
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 83, 1, 16, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 83, 1, 8, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 84, 1, 16, -1, 6, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 88, 1, 16, -5, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 94, 1, 16, -11, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 95, 1, 8, -12, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 97, 1, 16, -14, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 103, 1, 16, -20, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 103, 1, 8, -20, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 108, 1, 8, -25, 14, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 110, 1, 16, -27, 15, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 111, 1, 8, -28, 15, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 120, 1, 8, -37, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 124, 1, 16, -41, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 130, 1, 16, -47, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 130, 1, 8, -47, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 135, 1, 16, -52, 14, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 138, 1, 16, -55, 13, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 139, 1, 8, -56, 13, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 140, 1, 8, -57, 14, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 147, 1, 16, -64, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 147, 1, 8, -64, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 148, 1, 16, -65, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 148, 1, 8, -65, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 150, 1, 8, -67, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 151, 1, 16, -68, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 151, 1, 8, -68, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 152, 1, 16, -69, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 156, 1, 16, -73, 15, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 158, 1, 16, -75, 16, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 159, 1, 8, -76, 16, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 160, 1, 8, -77, 17, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 165, 1, 16, -82, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 165, 1, 8, -82, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 166, 1, 16, -83, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 166, 1, 8, -83, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 169, 1, 16, -86, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 169, 1, 8, -86, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 170, 1, 16, -87, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 170, 1, 8, -87, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 171, 1, 16, -88, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 171, 1, 8, -88, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 175, 1, 8, -92, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 177, 1, 16, -94, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 178, 1, 8, -95, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 181, 1, 16, -98, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 181, 1, 8, -98, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 182, 1, 16, -99, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 182, 1, 8, -99, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 188, 1, 16, -105, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 189, 1, 8, -106, 8, false
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 67, 1, 17, 121, 5, true
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 69, 1, 16, 119, 6, true
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 76, 1, 16, 112, 6, true
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 79, 1, 16, 109, 6, true
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 81, 1, 16, 107, 7, true
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 83, 1, 16, 105, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 84, 1, 16, 104, 8, true
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 88, 1, 16, 100, 6, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 94, 1, 16, 94, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 97, 1, 16, 91, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 103, 1, 16, 85, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 110, 1, 16, 78, 13, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 124, 1, 16, 64, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 130, 1, 16, 58, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 135, 1, 16, 53, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 138, 1, 16, 50, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 147, 1, 16, 41, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 148, 1, 16, 40, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 151, 1, 16, 37, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 152, 1, 16, 36, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 156, 1, 16, 32, 13, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 158, 1, 16, 30, 14, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 165, 1, 16, 23, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 166, 1, 16, 22, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 169, 1, 16, 19, 6, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 170, 1, 16, 18, 6, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 171, 1, 16, 17, 6, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 177, 1, 16, 11, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 181, 1, 16, 7, 6, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 182, 1, 16, 6, 6, false
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 188, 1, 16, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/printf-frexp.c, 188, 1, 17, 0, 4, true
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
/Users/hebi/benchmark/gzip-1.7/lib/utimens.c, 417, 1, 17, 2, 5, true
/Users/hebi/benchmark/gzip-1.7/lib/utimens.c, 417, 1, 8, 2, 5, true
/Users/hebi/benchmark/gzip-1.7/lib/utimens.c, 419, 1, 17, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/utimens.c, 419, 1, 8, 0, 4, true
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
/Users/hebi/benchmark/gzip-1.7/lib/closeout.c, 41, 1, 17, 2, 5, true
/Users/hebi/benchmark/gzip-1.7/lib/closeout.c, 43, 1, 17, 0, 4, true
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
/Users/hebi/benchmark/gzip-1.7/lib/closeout.c, 78, 1, 16, 2, 5, true
/Users/hebi/benchmark/gzip-1.7/lib/closeout.c, 80, 1, 16, 0, 4, true
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 65, 1, 16, 24, 10, true
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 66, 1, 16, 23, 7, true
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 79, 1, 16, 10, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 89, 1, 16, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 94, 1, 16, -5, 11, false
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 65, 1, 16, 29, 7, true
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 66, 1, 16, 28, 8, true
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 79, 1, 16, 15, 11, true
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 89, 1, 16, 5, 11, true
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 94, 1, 16, 0, 4, true
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 65, 1, 16, 1, 7, true
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 66, 1, 16, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 79, 1, 16, -13, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 89, 1, 16, -23, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 94, 1, 16, -28, 8, false
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 76, 1, 16, 2, 7, true
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 78, 1, 16, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 88, 1, 16, -10, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 90, 1, 16, -12, 7, false
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 44, 1, 16, 43, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 57, 1, 16, 30, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 68, 1, 16, 19, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 70, 1, 16, 17, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 71, 1, 16, 16, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 76, 1, 16, 11, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 82, 1, 16, 5, 5, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 83, 1, 16, 4, 5, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 84, 1, 16, 3, 5, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 85, 1, 16, 2, 5, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 86, 1, 16, 1, 5, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 87, 1, 16, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 88, 1, 16, -1, 6, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 106, 1, 16, -19, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 110, 1, 16, -23, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 115, 1, 16, -28, 13, false
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 44, 1, 16, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 44, 1, 16, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 44, 1, 17, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 46, 1, 16, -2, 5, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 50, 1, 17, -6, 6, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 52, 1, 16, -8, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 53, 1, 16, -9, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 57, 1, 16, -13, 4, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 68, 1, 16, -24, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 70, 1, 16, -26, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 70, 1, 17, -26, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 71, 1, 16, -27, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 76, 1, 16, -32, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 82, 1, 16, -38, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 83, 1, 16, -39, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 83, 1, 17, -39, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 84, 1, 16, -40, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 85, 1, 16, -41, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 86, 1, 16, -42, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 87, 1, 16, -43, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 88, 1, 16, -44, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 98, 1, 17, -54, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 106, 1, 16, -62, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 110, 1, 16, -66, 4, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 115, 1, 16, -71, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 119, 1, 17, -75, 6, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 132, 1, 17, -88, 5, false
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 47, 1, 16, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 106, 1, 16, -59, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 118, 1, 16, -71, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 119, 1, 16, -72, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 128, 1, 16, -81, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 132, 1, 16, -85, 6, false
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 44, 1, 17, 54, 8, true
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 50, 1, 17, 48, 10, true
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 70, 1, 17, 28, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 83, 1, 17, 15, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 98, 1, 8, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 98, 1, 17, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 99, 1, 8, -1, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 101, 1, 8, -3, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 113, 1, 8, -15, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 119, 1, 8, -21, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 119, 1, 17, -21, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 120, 1, 8, -22, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 122, 1, 8, -24, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 132, 1, 17, -34, 9, false
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 98, 1, 8, 1, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 99, 1, 8, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 101, 1, 8, -2, 5, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 113, 1, 8, -14, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 119, 1, 8, -20, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 120, 1, 8, -21, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 122, 1, 8, -23, 13, false
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 46, 1, 17, 55, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 98, 1, 8, 3, 8, true
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 99, 1, 8, 2, 5, true
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 101, 1, 8, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 101, 1, 17, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 102, 1, 17, -1, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 106, 1, 17, -5, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 113, 1, 8, -12, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 119, 1, 8, -18, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 120, 1, 8, -19, 13, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 122, 1, 8, -21, 14, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 122, 1, 17, -21, 14, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 123, 1, 17, -22, 15, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 127, 1, 17, -26, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 128, 1, 17, -27, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 132, 1, 17, -31, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 133, 1, 17, -32, 11, false
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 44, 1, 17, 6, 6, true
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 50, 1, 17, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 70, 1, 17, -20, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 83, 1, 17, -33, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 98, 1, 17, -48, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 119, 1, 17, -69, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 132, 1, 17, -82, 7, false
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
/Users/hebi/benchmark/gzip-1.7/lib/utimens.c, 427, 1, 8, 2, 5, true
/Users/hebi/benchmark/gzip-1.7/lib/utimens.c, 429, 1, 8, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/utimens.c, 429, 1, 8, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/utimens.c, 430, 1, 8, -1, 6, false
/Users/hebi/benchmark/gzip-1.7/lib/utimens.c, 430, 1, 8, -1, 6, false
/Users/hebi/benchmark/gzip-1.7/lib/utimens.c, 436, 1, 8, -7, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/utimens.c, 436, 1, 8, -7, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/utimens.c, 437, 1, 8, -8, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/utimens.c, 437, 1, 8, -8, 8, false
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 44, 1, 16, 44, 10, true
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 57, 1, 16, 31, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 68, 1, 16, 20, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 70, 1, 16, 18, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 71, 1, 16, 17, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 76, 1, 16, 12, 8, true
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 76, 1, 16, 12, 8, true
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 78, 1, 16, 10, 7, true
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 82, 1, 16, 6, 5, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 83, 1, 16, 5, 5, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 84, 1, 16, 4, 5, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 85, 1, 16, 3, 5, false
/Users/hebi/benchmark/gzip-1.7/lib/openat-proc.c, 86, 1, 16, 2, 5, false
